year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21161,Mason County,KENTUCKY,Rural,All,"undefined",35841
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21163,Meade County,KENTUCKY,Urban,All,"undefined",50378
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21165,Menifee County,KENTUCKY,Rural,All,"undefined",43093
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21167,Mercer County,KENTUCKY,Rural,All,"undefined",56728
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21169,Metcalfe County,KENTUCKY,Rural,All,"undefined",34366
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21171,Monroe County,KENTUCKY,Rural,All,"undefined",37882
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21173,Montgomery County,KENTUCKY,Rural,All,"undefined",44658
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21175,Morgan County,KENTUCKY,Rural,All,"undefined",68758
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21177,Muhlenberg County,KENTUCKY,Rural,All,"undefined",45556
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21179,Nelson County,KENTUCKY,Urban,All,"undefined",54854
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21181,Nicholas County,KENTUCKY,Rural,All,"undefined",47105
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21183,Ohio County,KENTUCKY,Rural,All,"undefined",46882
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21185,Oldham County,KENTUCKY,Urban,All,"undefined",29534
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21187,Owen County,KENTUCKY,Rural,All,"undefined",51753
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21193,Perry County,KENTUCKY,Rural,All,"undefined",52801
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21195,Pike County,KENTUCKY,Rural,All,"undefined",59848
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21197,Powell County,KENTUCKY,Rural,All,"undefined",59195
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21199,Pulaski County,KENTUCKY,Rural,All,"undefined",43019
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21203,Rockcastle County,KENTUCKY,Rural,All,"undefined",50372
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21205,Rowan County,KENTUCKY,Rural,All,"undefined",57681
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21207,Russell County,KENTUCKY,Rural,All,"undefined",40386
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21209,Scott County,KENTUCKY,Urban,All,"undefined",43035
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21211,Shelby County,KENTUCKY,Urban,All,"undefined",36509
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21213,Simpson County,KENTUCKY,Rural,All,"undefined",55546
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21217,Taylor County,KENTUCKY,Rural,All,"undefined",55017
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21219,Todd County,KENTUCKY,Rural,All,"undefined",45579
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21221,Trigg County,KENTUCKY,Urban,All,"undefined",63980
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21223,Trimble County,KENTUCKY,Urban,All,"undefined",53332
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21225,Union County,KENTUCKY,Rural,All,"undefined",70853
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21227,Warren County,KENTUCKY,Urban,All,"undefined",41289
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21229,Washington County,KENTUCKY,Rural,All,"undefined",45017
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21231,Wayne County,KENTUCKY,Rural,All,"undefined",45625
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21233,Webster County,KENTUCKY,Urban,All,"undefined",34600
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21235,Whitley County,KENTUCKY,Rural,All,"undefined",51849
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21237,Wolfe County,KENTUCKY,Rural,All,"undefined",37842
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,21239,Woodford County,KENTUCKY,Urban,All,"undefined",43684
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22001,Acadia Parish,LOUISIANA,Rural,All,"undefined",55174
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22003,Allen Parish,LOUISIANA,Rural,All,"undefined",39979
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22005,Ascension Parish,LOUISIANA,Urban,All,"undefined",47264
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22007,Assumption Parish,LOUISIANA,Rural,All,"undefined",35343
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22009,Avoyelles Parish,LOUISIANA,Rural,All,"undefined",44685
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22011,Beauregard Parish,LOUISIANA,Rural,All,"undefined",45240
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22013,Bienville Parish,LOUISIANA,Rural,All,"undefined",52612
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,All,"undefined",49888
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,All,"undefined",60277
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,All,"undefined",41329
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22021,Caldwell Parish,LOUISIANA,Rural,All,"undefined",46358
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22025,Catahoula Parish,LOUISIANA,Rural,All,"undefined",65283
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22027,Claiborne Parish,LOUISIANA,Rural,All,"undefined",49720
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22029,Concordia Parish,LOUISIANA,Rural,All,"undefined",61038
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22031,De Soto Parish,LOUISIANA,Urban,All,"undefined",53538
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,All,"undefined",49432
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22035,East Carroll Parish,LOUISIANA,Rural,All,"undefined",48833
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22037,East Feliciana Parish,LOUISIANA,Urban,All,"undefined",28260
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22039,Evangeline Parish,LOUISIANA,Rural,All,"undefined",49827
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22041,Franklin Parish,LOUISIANA,Rural,All,"undefined",52419
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22043,Grant Parish,LOUISIANA,Urban,All,"undefined",44565
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,All,"undefined",44178
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22047,Iberville Parish,LOUISIANA,Urban,All,"undefined",43907
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22049,Jackson Parish,LOUISIANA,Rural,All,"undefined",53107
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,All,"undefined",54273
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22053,Jefferson Davis Parish,LOUISIANA,Rural,All,"undefined",41243
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,All,"undefined",49039
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22057,Lafourche Parish,LOUISIANA,Urban,All,"undefined",49895
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22059,La Salle Parish,LOUISIANA,Rural,All,"undefined",46253
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22061,Lincoln Parish,LOUISIANA,Rural,All,"undefined",63789
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22063,Livingston Parish,LOUISIANA,Urban,All,"undefined",48585
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22065,Madison Parish,LOUISIANA,Rural,All,"undefined",45476
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22067,Morehouse Parish,LOUISIANA,Rural,All,"undefined",39274
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22069,Natchitoches Parish,LOUISIANA,Rural,All,"undefined",52660
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,All,"undefined",54958
